pid,cntry,year,w1,age,female,edu4,cosmo,util,comm,lib,pos,neg,unemp,growth,bailout
26021,IT,2013,0.6426,17,1,e16_19,0.75,0,0.25,0,0.75,0.25,12.149999619999999,-1.841065451,0
26022,IT,2013,0.7693,29,1,e16_19,0.8,0,0.2,0,0.8,0.2,12.149999619999999,-1.841065451,0
26023,IT,2013,0.633,16,0,e20plus,1,0,0,0,1,0,12.149999619999999,-1.841065451,0
26024,IT,2013,0.6622,19,1,studying,1,0,0,0,1,0,12.149999619999999,-1.841065451,0
26025,IT,2013,0.6622,19,0,e20plus,1,0,0,0,1,0,12.149999619999999,-1.841065451,0
26026,IT,2013,1.023,48,1,e16_19,0,0,0,0,0,0,12.149999619999999,-1.841065451,0
26027,IT,2013,0.7928,31,0,studying,0.666667,0,0.333333,0,0.666667,0.333333,12.149999619999999,-1.841065451,0
26028,IT,2013,1.2812,63,0,e20plus,0,0,0,0,0,0,12.149999619999999,-1.841065451,0
26029,IT,2013,1.2621,62,1,e20plus,0,0,1,0,0,1,12.149999619999999,-1.841065451,0
26030,IT,2013,1.1709,57,0,studying,0.6,0,0,0.4,0.6,0.4,12.149999619999999,-1.841065451,0
26031,IT,2013,0.9211,41,0,e16_19,0,0,0,0,0,0,12.149999619999999,-1.841065451,0
26032,IT,2013,1.2066,59,1,e16_19,0.666667,0,0,0.333333,0.666667,0.333333,12.149999619999999,-1.841065451,0
26033,IT,2013,0.7245,25,1,studying,0.75,0,0,0.25,0.75,0.25,12.149999619999999,-1.841065451,0
26034,IT,2013,1.3809,68,0,e16_19,0,0,0,0,0,0,12.149999619999999,-1.841065451,0
26035,IT,2013,0.633,16,0,e16_19,0.5,0,0.166667,0.333333,0.5,0.5,12.149999619999999,-1.841065451,0
26036,LT,2004,0.7848,32,1,e16_19,0.666667,0.333333,0,0,1,0,10.68000031,6.569490118,0
26037,LT,2004,0.8717,39,0,e16_19,1,0,0,0,1,0,10.68000031,6.569490118,0
26038,LT,2004,0.7281,27,0,le15,0.666667,0,0,0.333333,0.666667,0.333333,10.68000031,6.569490118,0
26039,LT,2004,1.7908,87,0,e16_19,0,0,1,0,0,1,10.68000031,6.569490118,0
26040,LT,2004,1.4087,71,0,e16_19,0,0,1,0,0,1,10.68000031,6.569490118,0
26041,LT,2004,0.7616,30,0,studying,0.5,0.25,0.25,0,0.75,0.25,10.68000031,6.569490118,0
26042,LT,2004,1.0594,52,1,e20plus,0.333333,0,0.333333,0.333333,0.333333,0.666667,10.68000031,6.569490118,0
26043,LT,2004,0.7391,28,1,studying,1,0,0,0,1,0,10.68000031,6.569490118,0
26044,LT,2004,0.8459,37,1,e16_19,0,1,0,0,1,0,10.68000031,6.569490118,0
26045,LT,2004,1.2308,62,1,e16_19,0.8,0,0.2,0,0.8,0.2,10.68000031,6.569490118,0
26046,LT,2004,0.7173,26,1,studying,0,1,0,0,1,0,10.68000031,6.569490118,0
26047,LT,2004,1.1767,59,0,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,10.68000031,6.569490118,0
26048,LT,2004,0.9256,43,0,e16_19,0,1,0,0,1,0,10.68000031,6.569490118,0
26049,LT,2004,0.7391,28,1,e20plus,1,0,0,0,1,0,10.68000031,6.569490118,0
26050,LT,2004,1.2683,64,1,le15,0,0,0,0,0,0,10.68000031,6.569490118,0
26051,LT,2004,0.7616,30,1,e16_19,0.5,0.25,0.25,0,0.75,0.25,10.68000031,6.569490118,0
26052,LT,2004,0.6173,16,1,studying,0.5,0,0.5,0,0.5,0.5,10.68000031,6.569490118,0
26053,LT,2004,1.0281,50,0,e16_19,0.6,0,0.4,0,0.6,0.4,10.68000031,6.569490118,0
26054,LT,2004,0.9538,45,1,e20plus,1,0,0,0,1,0,10.68000031,6.569490118,0
26055,LT,2004,0.6082,15,1,e16_19,0.333333,0.333333,0.333333,0,0.666667,0.333333,10.68000031,6.569490118,0
26056,LT,2004,1.0754,53,0,e20plus,0.666667,0.333333,0,0,1,0,10.68000031,6.569490118,0
26057,LT,2004,1.0594,52,1,le15,0.75,0.25,0,0,1,0,10.68000031,6.569490118,0
26058,LT,2004,0.6173,16,1,e20plus,1,0,0,0,1,0,10.68000031,6.569490118,0
26059,LT,2004,0.8587,38,1,le15,0,0,0,0,0,0,10.68000031,6.569490118,0
26060,LT,2004,0.9682,46,1,e16_19,0.5,0.5,0,0,1,0,10.68000031,6.569490118,0
26061,LT,2004,0.6555,20,1,le15,0.5,0,0.5,0,0.5,0.5,10.68000031,6.569490118,0
26062,LT,2004,0.8459,37,0,studying,1,0,0,0,1,0,10.68000031,6.569490118,0
26063,LT,2004,0.7731,31,0,e16_19,0.5,0,0.5,0,0.5,0.5,10.68000031,6.569490118,0
26064,LT,2004,0.6555,20,0,e16_19,0,0,1,0,0,1,10.68000031,6.569490118,0
26065,LT,2004,1.0281,50,0,e16_19,0.333333,0.666667,0,0,1,0,10.68000031,6.569490118,0
26066,LT,2004,0.7503,29,0,studying,0.666667,0.333333,0,0,1,0,10.68000031,6.569490118,0
26067,LT,2004,1.3877,70,0,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,10.68000031,6.569490118,0
26068,LT,2004,1.4958,75,1,e16_19,0,0,1,0,0,1,10.68000031,6.569490118,0
26069,LT,2004,0.8087,34,0,studying,0.5,0.333333,0.166667,0,0.833333,0.166667,10.68000031,6.569490118,0
26070,LT,2004,0.9538,45,1,e16_19,1,0,0,0,1,0,10.68000031,6.569490118,0
26071,LT,2004,0.8717,39,0,le15,0.5,0.5,0,0,1,0,10.68000031,6.569490118,0
26072,LT,2004,1.3069,66,0,e16_19,0.333333,0.666667,0,0,1,0,10.68000031,6.569490118,0
26073,LT,2004,1.0128,49,1,e16_19,0.5,0,0.25,0.25,0.5,0.5,10.68000031,6.569490118,0
26074,LT,2004,1.9595,93,1,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,10.68000031,6.569490118,0
26075,LT,2004,0.9118,42,1,e20plus,0.666667,0.333333,0,0,1,0,10.68000031,6.569490118,0
26076,LT,2004,1.2308,62,0,e16_19,0.5,0,0.5,0,0.5,0.5,10.68000031,6.569490118,0
26077,LT,2004,1.1249,56,0,e16_19,0,0.8,0.2,0,0.8,0.2,10.68000031,6.569490118,0
26078,LT,2004,1.1767,59,0,le15,0,0,0,0,0,0,10.68000031,6.569490118,0
26079,LT,2004,0.8209,35,1,e20plus,1,0,0,0,1,0,10.68000031,6.569490118,0
26080,LT,2004,1.0436,51,0,e20plus,0.666667,0.333333,0,0,1,0,10.68000031,6.569490118,0
26081,LT,2004,1.2875,65,0,e16_19,0.166667,0,0.666667,0.166667,0.166667,0.833333,10.68000031,6.569490118,0
26082,LT,2004,0.6555,20,1,e20plus,0.5,0.166667,0.333333,0,0.666667,0.333333,10.68000031,6.569490118,0
26083,LT,2004,0.8087,34,1,e16_19,0.333333,0.333333,0.333333,0,0.666667,0.333333,10.68000031,6.569490118,0
26084,LT,2004,0.8587,38,1,e16_19,0,0.5,0,0.5,0.5,0.5,10.68000031,6.569490118,0
26085,LT,2004,0.7616,30,1,e16_19,0,0.833333,0.166667,0,0.833333,0.166667,10.68000031,6.569490118,0
26086,LT,2004,0.7731,31,0,e16_19,0,1,0,0,1,0,10.68000031,6.569490118,0
26087,LT,2004,1.2683,64,1,e20plus,1,0,0,0,1,0,10.68000031,6.569490118,0
26088,LT,2004,1.9016,91,1,e16_19,0.8,0.2,0,0,1,0,10.68000031,6.569490118,0
26089,LT,2004,1.3671,69,0,studying,0,0.5,0.5,0,0.5,0.5,10.68000031,6.569490118,0
26090,LT,2004,1.0754,53,1,e20plus,0,1,0,0,1,0,10.68000031,6.569490118,0
26091,LT,2004,1.6367,81,0,e20plus,0.75,0,0,0.25,0.75,0.25,10.68000031,6.569490118,0
26092,LT,2004,1.2875,65,0,e20plus,0,0.333333,0,0.666667,0.333333,0.666667,10.68000031,6.569490118,0
26093,LT,2004,0.7391,28,0,e16_19,0,0,1,0,0,1,10.68000031,6.569490118,0
26094,LT,2004,0.6555,20,1,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,10.68000031,6.569490118,0
26095,LT,2004,1.6123,80,0,e16_19,0.5,0,0.5,0,0.5,0.5,10.68000031,6.569490118,0
26096,LT,2004,0.7731,31,1,e16_19,0.333333,0.666667,0,0,1,0,10.68000031,6.569490118,0
26097,LT,2004,1.3877,70,1,e16_19,1,0,0,0,1,0,10.68000031,6.569490118,0
26098,LT,2004,1.0281,50,1,le15,1,0,0,0,1,0,10.68000031,6.569490118,0
26099,LT,2004,1.2683,64,0,le15,0,0.666667,0.333333,0,0.666667,0.333333,10.68000031,6.569490118,0
26100,LT,2004,0.7731,31,0,le15,0,0,1,0,0,1,10.68000031,6.569490118,0
26101,LT,2004,0.7967,33,0,e16_19,1,0,0,0,1,0,10.68000031,6.569490118,0
26102,LT,2004,0.7731,31,1,e20plus,0.75,0,0.25,0,0.75,0.25,10.68000031,6.569490118,0
26103,LT,2004,0.7967,33,1,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,10.68000031,6.569490118,0
26104,LT,2004,0.6555,20,1,e16_19,0.333333,0.333333,0.333333,0,0.666667,0.333333,10.68000031,6.569490118,0
26105,LT,2004,0.6362,18,1,le15,0.5,0,0.5,0,0.5,0.5,10.68000031,6.569490118,0
26106,LT,2004,0.7616,30,1,e16_19,0,0.25,0.75,0,0.25,0.75,10.68000031,6.569490118,0
26107,LT,2004,0.8459,37,1,e16_19,0,0,1,0,0,1,10.68000031,6.569490118,0
26108,LT,2004,0.8717,39,1,e16_19,1,0,0,0,1,0,10.68000031,6.569490118,0
26109,LT,2004,0.8717,39,0,e16_19,0.333333,0.333333,0.333333,0,0.666667,0.333333,10.68000031,6.569490118,0
26110,LT,2004,0.7731,31,1,e20plus,0.833333,0,0.166667,0,0.833333,0.166667,10.68000031,6.569490118,0
26111,LT,2004,1.3267,67,0,e16_19,0,0,1,0,0,1,10.68000031,6.569490118,0
26112,LT,2004,0.9118,42,1,e16_19,0.666667,0.333333,0,0,1,0,10.68000031,6.569490118,0
26113,LT,2004,0.8982,41,1,e20plus,1,0,0,0,1,0,10.68000031,6.569490118,0
26114,LT,2004,0.7281,27,1,e20plus,0.333333,0.333333,0.333333,0,0.666667,0.333333,10.68000031,6.569490118,0
26115,LT,2004,0.7503,29,1,le15,0,0,0,1,0,1,10.68000031,6.569490118,0
26116,LT,2004,0.9682,46,1,le15,0,0.666667,0,0.333333,0.666667,0.333333,10.68000031,6.569490118,0
26117,LT,2004,0.6362,18,0,e16_19,0.333333,0,0.666667,0,0.333333,0.666667,10.68000031,6.569490118,0
26118,LT,2004,1.43,72,1,e16_19,0.25,0.25,0,0.5,0.5,0.5,10.68000031,6.569490118,0
26119,LT,2004,1.0128,49,1,e20plus,0.5,0.5,0,0,1,0,10.68000031,6.569490118,0
26120,LT,2004,0.6961,24,1,le15,0.75,0,0.25,0,0.75,0.25,10.68000031,6.569490118,0
26121,LT,2004,0.7967,33,0,e16_19,1,0,0,0,1,0,10.68000031,6.569490118,0
26122,LT,2004,0.8087,34,0,le15,0.4,0,0.6,0,0.4,0.6,10.68000031,6.569490118,0
26123,LT,2004,0.7503,29,1,le15,0.5,0,0.5,0,0.5,0.5,10.68000031,6.569490118,0
26124,LT,2004,1.3877,70,1,e16_19,0,0,0.333333,0.666667,0,1,10.68000031,6.569490118,0
26125,LT,2004,1.1944,60,0,e16_19,0.714286,0.285714,0,0,1,0,10.68000031,6.569490118,0
26126,LT,2004,1.0594,52,1,e16_19,0.571429,0.142857,0.285714,0,0.714286,0.285714,10.68000031,6.569490118,0
26127,LT,2004,1.0281,50,1,e20plus,0.5,0,0.5,0,0.5,0.5,10.68000031,6.569490118,0
26128,LT,2004,1.4736,74,0,e16_19,0.142857,0.714286,0.142857,0,0.857143,0.142857,10.68000031,6.569490118,0
26129,LT,2004,0.6458,19,1,e16_19,0,1,0,0,1,0,10.68000031,6.569490118,0
26130,LT,2004,0.9118,42,1,e16_19,0.666667,0,0,0.333333,0.666667,0.333333,10.68000031,6.569490118,0
26131,LT,2004,1.5414,77,0,e16_19,1,0,0,0,1,0,10.68000031,6.569490118,0
26132,LT,2004,1.1944,60,1,e16_19,0.666667,0.333333,0,0,1,0,10.68000031,6.569490118,0
26133,LT,2004,1.3267,67,0,e20plus,0.333333,0.666667,0,0,1,0,10.68000031,6.569490118,0
26134,LT,2004,1.6614,82,0,e20plus,0.2,0.4,0,0.4,0.6,0.4,10.68000031,6.569490118,0
26135,LT,2004,0.7503,29,0,le15,0,0,0,0,0,0,10.68000031,6.569490118,0
26136,LT,2005,1.2608,63,0,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26137,LT,2005,0.7801,31,0,le15,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26138,LT,2005,0.7571,29,1,e16_19,0.2,0,0.8,0,0.2,0.8,8.319999695,7.732367604,0
26139,LT,2005,0.8536,37,0,e16_19,0.6,0,0.4,0,0.6,0.4,8.319999695,7.732367604,0
26140,LT,2005,1.022,49,0,e16_19,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26141,LT,2005,0.7919,32,1,le15,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26142,LT,2005,0.9918,47,1,e20plus,1,0,0,0,1,0,8.319999695,7.732367604,0
26143,LT,2005,1.443,72,1,le15,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26144,LT,2005,0.9201,42,1,e20plus,0.5,0,0,0.5,0.5,0.5,8.319999695,7.732367604,0
26145,LT,2005,0.8161,34,0,e20plus,0.4,0,0.6,0,0.4,0.6,8.319999695,7.732367604,0
26146,LT,2005,0.9481,44,0,le15,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26147,LT,2005,1.2608,63,1,le15,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26148,LT,2005,0.7347,27,1,e16_19,0.4,0.2,0.4,0,0.6,0.4,8.319999695,7.732367604,0
26149,LT,2005,0.9918,47,0,e20plus,1,0,0,0,1,0,8.319999695,7.732367604,0
26150,LT,2005,0.7685,30,1,le15,0.2,0,0.8,0,0.2,0.8,8.319999695,7.732367604,0
26151,LT,2005,1.0852,53,1,le15,0.5,0.5,0,0,1,0,8.319999695,7.732367604,0
26152,LT,2005,0.9064,41,1,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26153,LT,2005,0.7347,27,1,le15,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26154,LT,2005,1.069,52,1,le15,0,0.666667,0,0.333333,0.666667,0.333333,8.319999695,7.732367604,0
26155,LT,2005,0.9201,42,0,e20plus,0.8,0,0,0.2,0.8,0.2,8.319999695,7.732367604,0
26156,LT,2005,0.934,43,1,le15,1,0,0,0,1,0,8.319999695,7.732367604,0
26157,LT,2005,0.6615,20,1,e16_19,1,0,0,0,1,0,8.319999695,7.732367604,0
26158,LT,2005,0.7024,24,0,e20plus,0.5,0.5,0,0,1,0,8.319999695,7.732367604,0
26159,LT,2005,1.1016,54,1,studying,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26160,LT,2005,1.4004,70,1,e16_19,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26161,LT,2005,0.8929,40,0,studying,0.333333,0.333333,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26162,LT,2005,0.9481,44,1,studying,0,0,0,0,0,0,8.319999695,7.732367604,0
26163,LT,2005,1.443,72,1,e20plus,0.5,0.25,0,0.25,0.75,0.25,8.319999695,7.732367604,0
26164,LT,2005,2.0375,95,0,e16_19,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26165,LT,2005,0.6324,17,0,e20plus,1,0,0,0,1,0,8.319999695,7.732367604,0
26166,LT,2005,0.6715,21,0,le15,0,0,1,0,0,1,8.319999695,7.732367604,0
26167,LT,2005,0.7347,27,1,e20plus,1,0,0,0,1,0,8.319999695,7.732367604,0
26168,LT,2005,1.1182,55,0,e16_19,0,1,0,0,1,0,8.319999695,7.732367604,0
26169,LT,2005,1.2992,65,1,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26170,LT,2005,1.2608,63,0,e16_19,0.2,0.6,0,0.2,0.8,0.2,8.319999695,7.732367604,0
26171,LT,2005,0.9918,47,1,le15,0,0,0,0,0,0,8.319999695,7.732367604,0
26172,LT,2005,0.7347,27,1,e20plus,1,0,0,0,1,0,8.319999695,7.732367604,0
26173,LT,2005,0.7238,26,1,e16_19,0.2,0.2,0.6,0,0.4,0.6,8.319999695,7.732367604,0
26174,LT,2005,1.0531,51,1,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26175,LT,2005,0.6516,19,1,e16_19,0.25,0,0.75,0,0.25,0.75,8.319999695,7.732367604,0
26176,LT,2005,1.3795,69,0,e16_19,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26177,LT,2005,1.2235,61,0,le15,0.75,0,0.25,0,0.75,0.25,8.319999695,7.732367604,0
26178,LT,2005,0.6516,19,0,le15,0,0,1,0,0,1,8.319999695,7.732367604,0
26179,LT,2005,1.069,52,1,e16_19,0,1,0,0,1,0,8.319999695,7.732367604,0
26180,LT,2005,0.9201,42,1,e16_19,0.666667,0,0,0.333333,0.666667,0.333333,8.319999695,7.732367604,0
26181,LT,2005,1.1523,57,1,e16_19,1,0,0,0,1,0,8.319999695,7.732367604,0
26182,LT,2005,1.2235,61,0,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26183,LT,2005,0.8284,35,1,e20plus,0,0.5,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26184,LT,2005,0.7458,28,0,e16_19,1,0,0,0,1,0,8.319999695,7.732367604,0
26185,LT,2005,0.8536,37,1,e16_19,0,0.666667,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26186,LT,2005,0.9201,42,0,e16_19,1,0,0,0,1,0,8.319999695,7.732367604,0
26187,LT,2005,0.8409,36,0,e20plus,0,0,1,0,0,1,8.319999695,7.732367604,0
26188,LT,2005,0.9625,45,1,e16_19,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26189,LT,2005,0.934,43,0,le15,0.666667,0,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26190,LT,2005,0.9201,42,0,studying,0.6,0,0.4,0,0.6,0.4,8.319999695,7.732367604,0
26191,LT,2005,1.1016,54,0,e16_19,0.666667,0.333333,0,0,1,0,8.319999695,7.732367604,0
26192,LT,2005,0.7801,31,0,studying,1,0,0,0,1,0,8.319999695,7.732367604,0
26193,LT,2005,0.9064,41,1,le15,0,0,0,0,0,0,8.319999695,7.732367604,0
26194,LT,2005,1.2608,63,1,le15,1,0,0,0,1,0,8.319999695,7.732367604,0
26195,LT,2005,1.069,52,1,e16_19,1,0,0,0,1,0,8.319999695,7.732367604,0
26196,LT,2005,1.1182,55,1,e16_19,0,0,0,0,0,0,8.319999695,7.732367604,0
26197,LT,2005,0.7458,28,0,e16_19,1,0,0,0,1,0,8.319999695,7.732367604,0
26198,LT,2005,0.934,43,1,le15,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26199,LT,2005,0.623,16,1,le15,0,0.25,0.5,0.25,0.25,0.75,8.319999695,7.732367604,0
26200,LT,2005,0.7571,29,0,le15,0,0,1,0,0,1,8.319999695,7.732367604,0
26201,LT,2005,0.7238,26,1,le15,0,0,1,0,0,1,8.319999695,7.732367604,0
26202,LT,2005,0.934,43,1,e20plus,0.5,0.5,0,0,1,0,8.319999695,7.732367604,0
26203,LT,2005,0.8409,36,1,e16_19,0.166667,0,0.666667,0.166667,0.166667,0.833333,8.319999695,7.732367604,0
26204,LT,2005,0.977,46,0,studying,1,0,0,0,1,0,8.319999695,7.732367604,0
26205,LT,2005,0.7571,29,0,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26206,LT,2005,0.8665,38,0,e16_19,0.5,0.5,0,0,1,0,8.319999695,7.732367604,0
26207,LT,2005,0.7801,31,0,studying,0.333333,0.666667,0,0,1,0,8.319999695,7.732367604,0
26208,LT,2005,0.9064,41,1,e16_19,0,0,0.75,0.25,0,1,8.319999695,7.732367604,0
26209,LT,2005,0.9201,42,0,e20plus,0,0,0.5,0.5,0,1,8.319999695,7.732367604,0
26210,LT,2005,0.7685,30,1,e16_19,0.5,0.25,0.25,0,0.75,0.25,8.319999695,7.732367604,0
26211,LT,2005,0.9481,44,1,e20plus,0.75,0,0.25,0,0.75,0.25,8.319999695,7.732367604,0
26212,LT,2005,1.0374,50,0,e20plus,0.5,0.5,0,0,1,0,8.319999695,7.732367604,0
26213,LT,2005,1.2608,63,1,e16_19,0.4,0,0,0.6,0.4,0.6,8.319999695,7.732367604,0
26214,LT,2005,1.443,72,0,e20plus,0,0,1,0,0,1,8.319999695,7.732367604,0
26215,LT,2005,1.022,49,1,e20plus,0.666667,0,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26216,LT,2005,1.487,74,1,e16_19,0,1,0,0,1,0,8.319999695,7.732367604,0
26217,LT,2005,1.359,68,0,studying,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26218,LT,2005,1.1351,56,0,le15,0.666667,0,0,0.333333,0.666667,0.333333,8.319999695,7.732367604,0
26219,LT,2005,1.1351,56,1,e16_19,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26220,LT,2005,0.8039,33,1,e16_19,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26221,LT,2005,1.3188,66,0,e16_19,0.333333,0,0.333333,0.333333,0.333333,0.666667,8.319999695,7.732367604,0
26222,LT,2005,0.8665,38,1,e16_19,0.8,0,0.2,0,0.8,0.2,8.319999695,7.732367604,0
26223,LT,2005,1.4215,71,1,e16_19,0.4,0.2,0.2,0.2,0.6,0.4,8.319999695,7.732367604,0
26224,LT,2005,0.9625,45,0,studying,1,0,0,0,1,0,8.319999695,7.732367604,0
26225,LT,2005,0.7238,26,1,e16_19,0.5,0.166667,0.166667,0.166667,0.666667,0.333333,8.319999695,7.732367604,0
26226,LT,2005,0.8796,39,1,le15,0,0,0,0,0,0,8.319999695,7.732367604,0
26227,LT,2005,1.3387,67,1,e20plus,0.333333,0.666667,0,0,1,0,8.319999695,7.732367604,0
26228,LT,2005,0.8929,40,1,le15,0,0,0,0,0,0,8.319999695,7.732367604,0
26229,LT,2005,0.8665,38,0,le15,0,0.5,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26230,LT,2005,0.6137,15,1,le15,0.166667,0,0.5,0.333333,0.166667,0.833333,8.319999695,7.732367604,0
26231,LT,2005,0.8161,34,0,e20plus,0.666667,0,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26232,LT,2005,0.9201,42,1,e16_19,0,0,0,0,0,0,8.319999695,7.732367604,0
26233,LT,2005,1.4004,70,1,e16_19,0,0,0.5,0.5,0,1,8.319999695,7.732367604,0
26234,LT,2005,1.2992,65,0,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26235,LT,2005,0.7458,28,1,e20plus,0.5,0.25,0.25,0,0.75,0.25,8.319999695,7.732367604,0
26236,LT,2005,0.6919,23,1,e20plus,0.8,0,0.2,0,0.8,0.2,8.319999695,7.732367604,0
26237,LT,2005,1.2992,65,1,e16_19,0.166667,0.666667,0.166667,0,0.833333,0.166667,8.319999695,7.732367604,0
26238,LT,2005,1.022,49,1,e16_19,0.333333,0.666667,0,0,1,0,8.319999695,7.732367604,0
26239,LT,2005,1.2053,60,0,e16_19,0,0.666667,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26240,LT,2005,0.8536,37,0,e20plus,0.75,0,0.25,0,0.75,0.25,8.319999695,7.732367604,0
26241,LT,2005,0.6615,20,1,studying,0,0,0,0,0,0,8.319999695,7.732367604,0
26242,LT,2005,0.8665,38,1,e16_19,0.75,0.25,0,0,1,0,8.319999695,7.732367604,0
26243,LT,2005,1.4215,71,1,e16_19,1,0,0,0,1,0,8.319999695,7.732367604,0
26244,LT,2005,1.2608,63,1,e20plus,0.666667,0.333333,0,0,1,0,8.319999695,7.732367604,0
26245,LT,2005,0.934,43,1,e16_19,0,0,0,0,0,0,8.319999695,7.732367604,0
26246,LT,2005,1.1016,54,1,e20plus,0.2,0.2,0.6,0,0.4,0.6,8.319999695,7.732367604,0
26247,LT,2005,0.9481,44,0,le15,0.25,0,0.75,0,0.25,0.75,8.319999695,7.732367604,0
26248,LT,2005,0.623,16,0,e16_19,0.333333,0.333333,0.333333,0,0.666667,0.333333,8.319999695,7.732367604,0
26249,LT,2005,1.069,52,1,e20plus,0.75,0.25,0,0,1,0,8.319999695,7.732367604,0
26250,LT,2005,0.6919,23,1,e20plus,0.333333,0.666667,0,0,1,0,8.319999695,7.732367604,0
26251,LT,2005,1.1016,54,0,studying,0.875,0.125,0,0,1,0,8.319999695,7.732367604,0
26252,LT,2005,1.0852,53,1,le15,0.5,0.25,0.25,0,0.75,0.25,8.319999695,7.732367604,0
26253,LT,2005,1.0374,50,1,le15,0.4,0,0.4,0.2,0.4,0.6,8.319999695,7.732367604,0
26254,LT,2005,1.4004,70,1,le15,1,0,0,0,1,0,8.319999695,7.732367604,0
26255,LT,2005,1.2992,65,1,studying,0.75,0,0.25,0,0.75,0.25,8.319999695,7.732367604,0
26256,LT,2005,1.6765,82,1,e16_19,0.8,0,0,0.2,0.8,0.2,8.319999695,7.732367604,0
26257,LT,2005,1.1016,54,1,le15,0,0.5,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26258,LT,2005,0.6715,21,0,e16_19,1,0,0,0,1,0,8.319999695,7.732367604,0
26259,LT,2005,0.9918,47,1,le15,0.25,0,0.25,0.5,0.25,0.75,8.319999695,7.732367604,0
26260,LT,2005,1.7276,84,0,e16_19,0.25,0.5,0.25,0,0.75,0.25,8.319999695,7.732367604,0
26261,LT,2005,1.1182,55,1,le15,0,0,1,0,0,1,8.319999695,7.732367604,0
26262,LT,2005,0.7347,27,0,e20plus,0,0,1,0,0,1,8.319999695,7.732367604,0
26263,LT,2005,0.6715,21,0,e20plus,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26264,LT,2005,0.6816,22,1,le15,0,0,0,0,0,0,8.319999695,7.732367604,0
26265,LT,2005,0.9625,45,0,studying,1,0,0,0,1,0,8.319999695,7.732367604,0
26266,LT,2005,1.0068,48,0,e20plus,0.75,0,0.25,0,0.75,0.25,8.319999695,7.732367604,0
26267,LT,2005,0.713,25,0,e20plus,0.666667,0.333333,0,0,1,0,8.319999695,7.732367604,0
26268,LT,2005,0.8409,36,1,le15,0.833333,0,0.166667,0,0.833333,0.166667,8.319999695,7.732367604,0
26269,LT,2005,0.7238,26,1,e16_19,0,0,0,0,0,0,8.319999695,7.732367604,0
26270,LT,2005,0.7919,32,0,le15,0.5,0,0.5,0,0.5,0.5,8.319999695,7.732367604,0
26271,LT,2005,1.1182,55,1,studying,1,0,0,0,1,0,8.319999695,7.732367604,0
26272,LT,2005,1.2235,61,0,e16_19,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26273,LT,2005,0.8536,37,1,studying,0,0,0,0,0,0,8.319999695,7.732367604,0
26274,LT,2005,0.6419,18,0,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,8.319999695,7.732367604,0
26275,LT,2005,1.0374,50,1,le15,0.25,0.25,0.5,0,0.5,0.5,8.319999695,7.732367604,0
